experiment_id,timestamp,hostname,os,wsl_status,experiment_name,git_commit,gpu,gpu_uuid,compute_capability,driver,cuda_runtime,cuda_toolkit,compiler,cmake_version,kernel,kernel_variant,dtype,M,N,K,warmup,iterations,seed,median_ms,p95_ms,min_ms,gflops,h2d_ms,d2h_ms,end_to_end_ms,end_to_end_gflops,latency_delta_ms,latency_delta_pct,throughput_delta_gflops,throughput_delta_pct,verification_status,max_abs_error,max_rel_error,status,cuda_errors,runtime_errors,environment_warnings,parent_experiment_id,baseline_experiment_id,optimization_description,notes
"EXP-000464","2026-08-31T09:17:23Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",4096,4096,4096,10,50,42,180.988349915,182.536556244,177.934341431,759.380112239,17.3452320099,8.1797118187,199.043563843,690.49684812,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000465","2026-08-31T09:17:39Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",4096,4096,4096,10,50,42,181.072380066,182.565227509,178.639877319,759.027707163,17.2667036057,9.59932804108,201.456832886,682.225325909,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000466","2026-08-31T09:17:54Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",4096,4096,4096,10,50,42,176.719238281,177.74484787,175.017990112,777.72490878,16.4115200043,13.3743038177,207.76398468,661.514812991,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000467","2026-08-31T09:18:11Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",4096,4096,4096,10,50,42,97.9276313782,100.196352768,96.0829467773,1403.4747041,16.1557912827,8.43315172195,116.746208191,1177.24554486,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000468","2026-08-31T09:18:19Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",4096,4096,4096,10,50,42,55.7429771423,56.9919265747,54.3077774048,2465.58329888,17.2633275986,9.41812801361,76.9368972778,1786.38544489,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000469","2026-08-31T09:18:25Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",4096,4096,4096,10,50,42,71.7136955261,75.1036422729,65.0997772217,1916.49520309,15.697871685,8.69127988815,83.7567863464,1640.92916487,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000470","2026-08-31T09:18:32Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",4096,4096,4096,10,50,42,2753.0880127,2762.14980469,2742.54003906,49.9217434525,18.2954244614,9.08516788483,2782.81274414,49.3885022488,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000471","2026-08-31T09:22:14Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","square_4096","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",4096,4096,4096,10,50,42,21.5311365128,23.0368775368,18.7975673676,6383.26515605,16.3780641556,9.12467241287,41.3519992828,3323.6350323,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000472","2026-08-31T09:22:18Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",4096,1024,2048,10,50,42,20.9944639206,22.0097407341,18.9808635712,818.30473257,5.80065608025,2.28835201263,26.5219678879,647.759972285,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000473","2026-08-31T09:22:21Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",4096,1024,2048,10,50,42,21.1138553619,22.5773056984,19.1098880768,813.677506524,5.06908798218,2.18904006481,27.660943985,621.087595323,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000474","2026-08-31T09:22:23Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",4096,1024,2048,10,50,42,20.6653432846,21.8800414085,19.8243522644,831.337227134,5.18320012093,2.37195205688,28.6979198456,598.645103075,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000475","2026-08-31T09:22:25Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",4096,1024,2048,10,50,42,20.9402885437,22.3500797272,20.7011528015,820.421798303,5.2622718811,2.20894396305,28.959903717,593.229499375,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000476","2026-08-31T09:22:27Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",4096,1024,2048,10,50,42,11.3054080009,12.1351808071,10.5625600815,1519.61514194,5.73080015182,2.29915201664,18.788608551,914.376875613,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000477","2026-08-31T09:22:29Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",4096,1024,2048,10,50,42,6.14553594589,6.74806234837,6.00576019287,2795.50381533,5.33043217659,2.24816000462,14.1023521423,1218.22721562,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000478","2026-08-31T09:22:30Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",4096,1024,2048,10,50,42,7.92166399956,8.77533602715,7.37587213516,2168.71975193,5.17212796211,2.28395199776,14.5655999184,1179.48242985,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000479","2026-08-31T09:22:31Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",4096,1024,2048,10,50,42,254.351356506,287.636074829,249.040893555,67.5438472984,5.60675191879,2.42680001259,263.148101807,65.2859323934,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000480","2026-08-31T09:22:53Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_4096x1024x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",4096,1024,2048,10,50,42,2.32384002209,3.92737931013,1.79200005531,7392.87946705,4.75876808167,2.02920007706,9.13015985489,1881.66137911,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000481","2026-08-31T09:22:54Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",1024,4096,2048,10,50,42,20.4584960938,21.3890617371,19.6700153351,839.742525808,5.03606390953,2.08598399162,26.6725759506,644.102362509,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000482","2026-08-31T09:22:57Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",1024,4096,2048,10,50,42,20.4426231384,21.2526373863,19.4160633087,840.394555418,5.37296009064,2.15737593174,26.7206392288,642.943794753,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000483","2026-08-31T09:22:59Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",1024,4096,2048,10,50,42,20.8725118637,21.7196507454,20.148223877,823.08585072,4.79993605614,2.14038395882,28.2401123047,608.349888933,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000484","2026-08-31T09:23:02Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",1024,4096,2048,10,50,42,21.3220796585,22.8096591949,21.1063995361,805.731404213,4.92063999176,2.17156803608,29.4111204147,584.128348113,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000485","2026-08-31T09:23:04Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",1024,4096,2048,10,50,42,11.2117757797,12.0575999737,10.4949121475,1532.30581145,4.99393582344,2.05233597755,17.7555360794,967.578174332,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000486","2026-08-31T09:23:06Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",1024,4096,2048,10,50,42,6.45062398911,7.09847028255,5.81296014786,2663.2879568,5.07817602158,2.19801592827,13.4874243736,1273.76945428,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000487","2026-08-31T09:23:07Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",1024,4096,2048,10,50,42,7.89958405495,8.76687355042,7.74041604996,2174.78149033,4.66206407547,2.10883200169,13.8086719513,1244.13623878,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000488","2026-08-31T09:23:08Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",1024,4096,2048,10,50,42,252.83568573,254.724768066,248.854522705,67.9487515158,5.14079999924,2.22649598122,258.063537598,66.5722455172,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000489","2026-08-31T09:23:29Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_1024x4096x2048","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",1024,4096,2048,10,50,42,2.31827199459,3.32129276991,1.78585600853,7410.63569076,4.74593615532,2.06929600239,9.04614400864,1899.13726419,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000490","2026-08-31T09:23:30Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",2048,4096,1024,10,50,42,20.2096633911,21.5313714027,18.9358081818,850.081906439,3.18838393688,4.35835194588,26.5114717484,648.016426514,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000491","2026-08-31T09:23:33Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",2048,4096,1024,10,50,42,20.4052476883,21.6491007805,19.5430393219,841.933871445,3.37321591377,4.38318419456,26.6569919586,644.47891235,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000492","2026-08-31T09:23:35Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared16","shared_tile_16x16","fp32",2048,4096,1024,10,50,42,19.9330720901,21.1917105675,19.8430080414,861.877642659,3.33344006538,4.41779208183,28.0752639771,611.921910976,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000493","2026-08-31T09:23:38Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","shared32","shared_tile_32x32","fp32",2048,4096,1024,10,50,42,20.8302078247,21.8491732597,20.424703598,824.757454586,3.06518399715,4.36918401718,28.8774881363,594.92256054,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000494","2026-08-31T09:23:40Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register","register_tile_32x32_bk8_tm2tn2","fp32",2048,4096,1024,10,50,42,10.9522399902,11.6975616932,10.526720047,1568.6169404,3.28297591209,4.26670384407,18.1663360596,945.698082853,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000495","2026-08-31T09:23:42Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","register64","register_tile_64x64_bk8_tm4tn4","fp32",2048,4096,1024,10,50,42,6.0226559639,6.78021132946,5.90028810501,2852.54035545,3.22828793526,4.61870408058,13.6676802635,1256.97037484,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000496","2026-08-31T09:23:43Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","vectorized","float4_output","fp32",2048,4096,1024,10,50,42,7.79724812508,8.68171391487,7.56735992432,2203.32467409,3.11702394485,4.11534404755,13.5498080254,1267.90498816,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000497","2026-08-31T09:23:44Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","warp","warp","fp32",2048,4096,1024,10,50,42,177.662467957,185.099596405,169.881500244,96.699485162,3.66796803474,4.43889594078,182.810668945,93.9762940703,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000498","2026-08-31T09:23:59Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","rectangular_2048x4096x1024","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","cublas","cublas_sgemm","fp32",2048,4096,1024,10,50,42,2.29715192318,3.24331519604,1.72748804092,7478.76925799,3.62823998928,4.61793613434,10.5077438354,1634.97221221,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000499","2026-08-31T09:24:00Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","naive","naive","fp32",127,131,125,10,50,42,0.0153120001778,0.0659968009219,0.0143360001966,271.633356302,0.122800000012,0.118576001376,0.239920005202,17.3359866198,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
"EXP-000500","2026-08-31T09:24:01Z","LAPTOP-20FJA14N","Ubuntu 24.04.4 LTS","WSL2_GPU_DEVICE_PRESENT","odd_127x131x125","8baca5778ebe2b1371d7f8a44d7d2e55f494c63a","NVIDIA GeForce RTX 4060 Laptop GPU","GPU-0902d391eeed82e813313d29c15d036c","8.9","595.97","12.0","12.0","13.3.0","cmake version 3.28.3","coalesced","coalesced","fp32",127,131,125,10,50,42,0.0163679998368,0.0476783985272,0.0102399997413,254.108629122,0.119936000556,0.124287996441,0.247872002423,16.7798297482,null,null,null,null,"NOT_VERIFIED",0,0,"PASS","","","NONE","","","","verification disabled by --no-verify"
